,docId,isValid,passage,passage_id
532,BioInfer.d41,False,"Although profilin released actin at the appropriate time to stimulate actin assembly during exposure to chemoattractants, the concentration of profilin in PMN was insufficient to explain the high unpolymerized actin content in unstimulated PMN and the quantity of actin released from [PROTEIN1] profilin [/PROTEIN1] too small to account for the large shifts from unpolymerized to polymerized [PROTEIN2] actin [/PROTEIN2] associated with maximal chemoattractant stimulation.",BioInfer.d41.s0
533,BioInfer.d41,False,"Although profilin released actin at the appropriate time to stimulate actin assembly during exposure to chemoattractants, the concentration of profilin in PMN was insufficient to explain the high unpolymerized actin content in unstimulated PMN and the quantity of actin released from [PROTEIN1] profilin [/P[PROTEIN2] profilin [/PROTEIN2] too small to account for the large shifts from unpolymerized to polymerized actin associated with maximal chemoattractant stimulation.",BioInfer.d41.s0
534,BioInfer.d41,False,"Although profilin released actin at the appropriate time to stimulate actin assembly during exposure to chemoattractants, the concentration of profilin in PMN was insufficient to explain the high unpolymerized actin content in unstimulated PMN and the quantity of actin released from [PROTEIN2] profilin [/PROTEIN2] too small to account for the large shifts from unpolymerized to polymerized [PROTEIN1] actin [/PROTEIN1] associated with maximal chemoattractant stimulation.",BioInfer.d41.s0
535,BioInfer.d41,False,Determination of the total profilin and actin concentrations in PMN revealed that the molar ratio of profilin to [PROTEIN1] actin [/PROT[PROTEIN2] actin [/PROTEIN2] was 1 to 5.2.,BioInfer.d41.s1
536,BioInfer.d41,False,Determination of the total profilin and actin concentrations in PMN revealed that the molar ratio of [PROTEIN2] profilin [/PROTEIN2] to [PROTEIN1] actin [/PROTEIN1] was 1 to 5.2.,BioInfer.d41.s1
537,BioInfer.d41,False,Determination of the total profilin and actin concentrations in PMN revealed that the molar ratio of [PROTEIN2] profilin [/PROTEIN2] to [PROTEIN1] actin [/PROTEIN1] was 1 to 5.2.,BioInfer.d41.s1
538,BioInfer.d41,False,Determination of the total profilin and actin concentrations in PMN revealed that the molar ratio of [PROTEIN2] profilin [/PROTEIN2] to [PROTEIN1] actin [/PROTEIN1] was 1 to 5.2.,BioInfer.d41.s1
539,BioInfer.d41,False,Determination of the total profilin and actin concentrations in PMN revealed that the molar ratio of [PROTEIN2] profilin [/PROTEIN2] to [PROTEIN1] actin [/PROTEIN1] was 1 to 5.2.,BioInfer.d41.s1
540,BioInfer.d41,False,Determination of the total profilin and actin concentrations in PMN revealed that the molar ratio of [PROTEIN1] profilin [/P[PROTEIN2] profilin [/PROTEIN2] to actin was 1 to 5.2.,BioInfer.d41.s1
541,BioInfer.d41,True,"We examined the role of the [PROTEIN2] actin [/PROTEIN2] monomer sequestering protein, [PROTEIN1] profilin [/PROTEIN1], in the regulation of PMN actin filament assembly during chemoattractant stimulation using a Triton extraction method.",BioInfer.d41.s2
542,BioInfer.d41,True,"We examined the role of the actin monomer sequestering protein, [PROTEIN1] profilin [/PROTEIN1], in the regulation of [PROTEIN2] PMN actin [/PROTEIN2] filament assembly during chemoattractant stimulation using a Triton extraction method.",BioInfer.d41.s2
543,BioInfer.d41,False,"We examined the role of the [PROTEIN1] actin [/PROTEIN1] monomer sequestering protein, profilin, in the regulation of [PROTEIN2] PMN actin [/PROTEIN2] filament assembly during chemoattractant stimulation using a Triton extraction method.",BioInfer.d41.s2
544,BioInfer.d43,True,"Although co-localization of [PROTEIN2] glucokinase [/PROTEIN2] with [PROTEIN1] actin [/PROTEIN1] filaments was not clearly demonstrated in the pancreatic beta-cell line MIN6, islet glucokinase was found to be present in both the nucleus and the cytoplasm, though predominantly in the nucleus.",BioInfer.d43.s0
545,BioInfer.d43,False,"Although co-localization of glucokinase with [PROTEIN1] actin [/PROTEIN1] filaments was not clearly demonstrated in the pancreatic beta-cell line MIN6, [PROTEIN2] islet glucokinase [/PROTEIN2] was found to be present in both the nucleus and the cytoplasm, though predominantly in the nucleus.",BioInfer.d43.s0
546,BioInfer.d43,False,"Although co-localization of [PROTEIN1] glucokinase [/PROTEIN1] with actin filaments was not clearly demonstrated in the pancreatic beta-cell line MIN6, [PROTEIN2] islet glucokinase [/PROTEIN2] was found to be present in both the nucleus and the cytoplasm, though predominantly in the nucleus.",BioInfer.d43.s0
547,BioInfer.d43,True,A portion of [PROTEIN1] glucokinase [/PROTEIN1] appeared to be co-localized with [PROTEIN2] actin [/PROTEIN2] filaments in the cytoplasm of cultured rat hepatocytes incubated with 25 mM glucose.,BioInfer.d43.s1
548,BioInfer.d43,True,Co-localization of [PROTEIN2] glucokinase [/PROTEIN2] with [PROTEIN1] actin [/PROTEIN1] filaments.,BioInfer.d43.s2
549,BioInfer.d43,True,"When liver- or islet-type glucokinase was transiently expressed in COS-7 cells, the expressed [PROTEIN1] glucokinase [/PROTEIN1] was also co-localized with [PROTEIN2] actin [/PROTEIN2] filaments in the cytoplasm of these transfected cells.",BioInfer.d43.s3
550,BioInfer.d43,False,"When liver- or [PROTEIN1] islet-type glucokinase [/PROTEIN1] was transiently expressed in COS-7 cells, the expressed [PROTEIN2] glucokinase [/PROTEIN2] was also co-localized with actin filaments in the cytoplasm of these transfected cells.",BioInfer.d43.s3
551,BioInfer.d43,False,"When liver- or islet-type glucokinase [PROTEIN1] islet-type glucokinase [/PROTEIN1]- type glucokinase [/PROTEIN2]sed in COS-7 cells, the expressed glucokinase was also co-localized with actin filaments in the cytoplasm of these transfected cells.",BioInfer.d43.s3
552,BioInfer.d43,False,"When liver- or [PROTEIN1] islet-type glucokinase [/PROTEIN1] was transiently expressed in COS-7 cells, the expressed glucokinase was also co-localized with [PROTEIN2] actin [/PROTEIN2] filaments in the cytoplasm of these transfected cells.",BioInfer.d43.s3
553,BioInfer.d43,False,"When liver- or islet-type glucokinase was tr[PROTEIN2] liver- type glucokinase [/PROTEIN2]sed in COS-7 cells, the exp[PROTEIN1] glucokinase [/PROTEIN1]okinase was also co-localized with actin filaments in the cytoplasm of these transfected cells.",BioInfer.d43.s3
554,BioInfer.d43,False,"When liver- or islet-type glucokinase was tr[PROTEIN1] liver- type glucokinase [/PROTEIN1]sed in COS-7 cells, the expressed glucokinase was also co-localized with actin filaments [PROTEIN2] actin [/PROTEIN2]e cytoplasm of these transfected cells.",BioInfer.d43.s3
555,BioInfer.d44,True,"Although neither activation of [PROTEIN1] BCK1 [/PROTEIN1] (MEKK) by the dominant [PROTEIN2] BCK1-20 [/PROTEIN2] mutation nor increased dosage of MKK1 (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a glc7-10 dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
556,BioInfer.d44,True,"Although neither activation of [PROTEIN1] BCK1 [/PROTEIN1] (MEKK) by the dominant BCK1-20 mutation nor increased dosage of MKK1 (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a [PROTEIN2] glc7-10 [/PROTEIN2] dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
557,BioInfer.d44,True,"Although neither activation of [PROTEIN1] BCK1 [/PROTEIN1] ([PROTEIN2] MEKK [/PROTEIN2]) by the dominant BCK1-20 mutation nor increased dosage of MKK1 (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a glc7-10 dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
558,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant BCK1-20 mutation nor increased dosage of [PROTEIN1] MKK1 [/PROTEIN1] (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a [PROTEIN2] glc7-10 [/PROTEIN2] dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
559,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant BCK1-20 mutation nor increased dosage of [PROTEIN1] MKK1 [/PROTEIN1] ([PROTEIN2] MEK [/PROTEIN2]) or MPK1 (MAP kinase) mimicked PKC1 as a glc7-10 dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
560,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant [PROTEIN1] BCK1-20 [/PROTEIN1] mutation nor increased dosage of MKK1 (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a [PROTEIN2] glc7-10 [/PROTEIN2] dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
561,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant BCK1-20 mutation nor increased dosage of MKK1 (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a [PROTEIN2] glc7-10 [/PROTEIN2] dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, [PROTEIN1] HCS77 [/PROTEIN1]/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
562,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant BCK1-20 mutation nor increased dosage of MKK1 (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a [PROTEIN2] glc7-10 [/PROTEIN2] dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/[PROTEIN1] WSC1 [/PROTEIN1]/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
563,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant BCK1-20 mutation nor increased dosage of MKK1 (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a [PROTEIN2] glc7-10 [/PROTEIN2] dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/SLG1 and [PROTEIN1] MID2 [/PROTEIN1] also suppressed glc7-10 effectively.",BioInfer.d44.s0
564,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant BCK1-20 mutation nor increased dosage of MKK1 (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a [PROTEIN2] glc7-10 [/PROTEIN2] dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, [PROTEIN1] RHO2 [/PROTEIN1], HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
565,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant BCK1-20 mutation nor increased dosage of MKK1 (MEK) or [PROTEIN1] MPK1 [/PROTEIN1] (MAP kinase) mimicked PKC1 as a [PROTEIN2] glc7-10 [/PROTEIN2] dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
566,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant BCK1-20 mutation nor increased dosage of MKK1 (MEK) or [PROTEIN1] MPK1 [/PROTEIN1] ([PROTEIN2] MAP kinase [/PROTEIN2]) mimicked PKC1 as a glc7-10 dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
567,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant BCK1-20 mutation nor increased dosage of MKK1 (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a [PROTEIN2] glc7-10 [/PROTEIN2] dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as [PROTEIN1] ROM2 [/PROTEIN1], RHO2, HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
568,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant BCK1-20 mutation nor increased dosage of MKK1 (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a [PROTEIN1] glc7-10 [/PROTEIN1] dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/[PROTEIN2] SLG1 [/PROTEIN2] and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
569,BioInfer.d44,True,"Although neither activation of BCK1 (MEKK) by the dominant BCK1-20 mutation nor increased dosage of MKK1 (MEK) or MPK1 (MAP kinase) mimicked [PROTEIN2] PKC1 [/PROTEIN2] as a [PROTEIN1] glc7-10 [/PROTEIN1] dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
570,BioInfer.d44,False,"Although neither activation of [PROTEIN1] BCK1 [/PROTEIN1] (MEKK) by the dominant BCK1-20 mutation nor increased dosage of [PROTEIN2] MKK1 [/PROTEIN2] (MEK) or MPK1 (MAP kinase) mimicked PKC1 as a glc7-10 dosage suppressor, extra copies of genes encoding upstream components of the Pkc1p pathway such as ROM2, RHO2, HCS77/WSC1/SLG1 and MID2 also suppressed glc7-10 effectively.",BioInfer.d44.s0
